Participante,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas,indice_creencia_norm
282,Resolución Individual Post,20.0,F,35,V,I,VI,2,0,0,0.75
282,Resolución Individual Post,20.0,F,35,I,C,IC,3,1,0,0.75
282,Resolución Individual Post,20.0,F,35,I,I,II,4,0,1,0.75
282,Resolución Individual Post,20.0,F,35,V,C,VC,5,1,1,0.75
282,Resolución Individual Post,20.0,F,35,V,I,VI,6,1,1,0.75
282,Resolución Individual Post,20.0,F,35,I,C,IC,7,1,0,0.75
282,Resolución Individual Post,20.0,F,35,I,I,II,8,0,1,0.75
282,Resolución Individual Pre,20.0,F,35,V,C,VC,1,1,1,0.0
282,Resolución Individual Pre,20.0,F,35,V,I,VI,2,0,0,0.0
282,Resolución Individual Pre,20.0,F,35,I,C,IC,3,1,0,0.0
282,Resolución Individual Pre,20.0,F,35,I,I,II,4,1,0,0.0
282,Resolución Individual Pre,20.0,F,35,V,C,VC,5,0,0,0.0
282,Resolución Individual Pre,20.0,F,35,V,I,VI,6,1,1,0.0
282,Resolución Individual Pre,20.0,F,35,I,C,IC,7,1,0,0.0
282,Resolución Individual Pre,20.0,F,35,I,I,II,8,1,0,0.0
283,Grupal entre sujetos,19.0,F,35,V,C,VC,1,1,1,0.5
283,Grupal entre sujetos,19.0,F,35,V,I,VI,2,0,0,0.5
283,Grupal entre sujetos,19.0,F,35,I,C,IC,3,1,0,0.5
283,Grupal entre sujetos,19.0,F,35,I,I,II,4,0,1,0.5
283,Grupal entre sujetos,19.0,F,35,V,C,VC,5,1,1,0.5
283,Grupal entre sujetos,19.0,F,35,V,I,VI,6,1,1,0.5
283,Grupal entre sujetos,19.0,F,35,I,C,IC,7,0,1,0.5
283,Grupal entre sujetos,19.0,F,35,I,I,II,8,0,1,0.5
283,Resolución Individual Post,19.0,F,35,V,C,VC,1,1,1,0.5
283,Resolución Individual Post,19.0,F,35,V,I,VI,2,0,0,0.5
283,Resolución Individual Post,19.0,F,35,I,C,IC,3,1,0,0.5
283,Resolución Individual Post,19.0,F,35,I,I,II,4,0,1,0.5
283,Resolución Individual Post,19.0,F,35,V,C,VC,5,1,1,0.5
283,Resolución Individual Post,19.0,F,35,V,I,VI,6,1,1,0.5
283,Resolución Individual Post,19.0,F,35,I,C,IC,7,0,1,0.5
283,Resolución Individual Post,19.0,F,35,I,I,II,8,0,1,0.5
283,Resolución Individual Pre,19.0,F,35,V,C,VC,1,0,0,-0.25
283,Resolución Individual Pre,19.0,F,35,V,I,VI,2,0,0,-0.25
283,Resolución Individual Pre,19.0,F,35,I,C,IC,3,0,1,-0.25
283,Resolución Individual Pre,19.0,F,35,I,I,II,4,0,1,-0.25
283,Resolución Individual Pre,19.0,F,35,V,C,VC,5,0,0,-0.25
283,Resolución Individual Pre,19.0,F,35,V,I,VI,6,1,1,-0.25
283,Resolución Individual Pre,19.0,F,35,I,C,IC,7,0,1,-0.25
283,Resolución Individual Pre,19.0,F,35,I,I,II,8,0,1,-0.25
284,Grupal entre sujetos,19.0,M,36,V,C,VC,1,1,1,0.0
284,Grupal entre sujetos,19.0,M,36,V,I,VI,2,1,1,0.0
284,Grupal entre sujetos,19.0,M,36,I,C,IC,3,0,1,0.0
284,Grupal entre sujetos,19.0,M,36,I,I,II,4,0,1,0.0
284,Grupal entre sujetos,19.0,M,36,V,C,VC,5,1,1,0.0
284,Grupal entre sujetos,19.0,M,36,V,I,VI,6,1,1,0.0
284,Grupal entre sujetos,19.0,M,36,I,C,IC,7,1,0,0.0
284,Grupal entre sujetos,19.0,M,36,I,I,II,8,1,0,0.0
284,Resolución Individual Post,19.0,M,36,V,C,VC,1,1,1,0.0
284,Resolución Individual Post,19.0,M,36,V,I,VI,2,1,1,0.0
284,Resolución Individual Post,19.0,M,36,I,C,IC,3,0,1,0.0
284,Resolución Individual Post,19.0,M,36,I,I,II,4,0,1,0.0
284,Resolución Individual Post,19.0,M,36,V,C,VC,5,1,1,0.0
284,Resolución Individual Post,19.0,M,36,V,I,VI,6,1,1,0.0
284,Resolución Individual Post,19.0,M,36,I,C,IC,7,0,1,0.0
284,Resolución Individual Post,19.0,M,36,I,I,II,8,0,1,0.0
284,Resolución Individual Pre,19.0,M,36,V,C,VC,1,0,0,0.0
284,Resolución Individual Pre,19.0,M,36,V,I,VI,2,0,0,0.0
284,Resolución Individual Pre,19.0,M,36,I,C,IC,3,1,0,0.0
284,Resolución Individual Pre,19.0,M,36,I,I,II,4,1,0,0.0
284,Resolución Individual Pre,19.0,M,36,V,C,VC,5,1,1,0.0
284,Resolución Individual Pre,19.0,M,36,V,I,VI,6,1,1,0.0
284,Resolución Individual Pre,19.0,M,36,I,C,IC,7,0,1,0.0
284,Resolución Individual Pre,19.0,M,36,I,I,II,8,0,1,0.0
285,Grupal entre sujetos,20.0,F,36,V,C,VC,1,1,1,0.0
285,Grupal entre sujetos,20.0,F,36,V,I,VI,2,1,1,0.0
285,Grupal entre sujetos,20.0,F,36,I,C,IC,3,0,1,0.0
285,Grupal entre sujetos,20.0,F,36,I,I,II,4,0,1,0.0
285,Grupal entre sujetos,20.0,F,36,V,C,VC,5,1,1,0.0
285,Grupal entre sujetos,20.0,F,36,V,I,VI,6,1,1,0.0
285,Grupal entre sujetos,20.0,F,36,I,C,IC,7,1,0,0.0
285,Grupal entre sujetos,20.0,F,36,I,I,II,8,1,0,0.0
285,Resolución Individual Post,20.0,F,36,V,C,VC,1,1,1,0.0
285,Resolución Individual Post,20.0,F,36,V,I,VI,2,1,1,0.0
285,Resolución Individual Post,20.0,F,36,I,C,IC,3,0,1,0.0
285,Resolución Individual Post,20.0,F,36,I,I,II,4,0,1,0.0
285,Resolución Individual Post,20.0,F,36,V,C,VC,5,1,1,0.0
285,Resolución Individual Post,20.0,F,36,V,I,VI,6,1,1,0.0
285,Resolución Individual Post,20.0,F,36,I,C,IC,7,1,0,0.0
285,Resolución Individual Post,20.0,F,36,I,I,II,8,1,0,0.0
285,Resolución Individual Pre,20.0,F,36,V,C,VC,1,0,0,-0.25
285,Resolución Individual Pre,20.0,F,36,V,I,VI,2,1,1,-0.25
285,Resolución Individual Pre,20.0,F,36,I,C,IC,3,0,1,-0.25
285,Resolución Individual Pre,20.0,F,36,I,I,II,4,0,1,-0.25
285,Resolución Individual Pre,20.0,F,36,V,C,VC,5,1,1,-0.25
285,Resolución Individual Pre,20.0,F,36,V,I,VI,6,1,1,-0.25
285,Resolución Individual Pre,20.0,F,36,I,C,IC,7,0,1,-0.25
285,Resolución Individual Pre,20.0,F,36,I,I,II,8,0,1,-0.25
286,Grupal entre sujetos,20.0,F,36,V,C,VC,1,1,1,0.0
286,Grupal entre sujetos,20.0,F,36,V,I,VI,2,1,1,0.0
286,Grupal entre sujetos,20.0,F,36,I,C,IC,3,0,1,0.0
286,Grupal entre sujetos,20.0,F,36,I,I,II,4,0,1,0.0
286,Grupal entre sujetos,20.0,F,36,V,C,VC,5,1,1,0.0
286,Grupal entre sujetos,20.0,F,36,V,I,VI,6,1,1,0.0
286,Grupal entre sujetos,20.0,F,36,I,C,IC,7,1,0,0.0
286,Grupal entre sujetos,20.0,F,36,I,I,II,8,1,0,0.0
286,Resolución Individual Post,20.0,F,36,V,C,VC,1,1,1,0.0
286,Resolución Individual Post,20.0,F,36,V,I,VI,2,1,1,0.0
286,Resolución Individual Post,20.0,F,36,I,C,IC,3,0,1,0.0
286,Resolución Individual Post,20.0,F,36,I,I,II,4,0,1,0.0
286,Resolución Individual Post,20.0,F,36,V,C,VC,5,1,1,0.0
286,Resolución Individual Post,20.0,F,36,V,I,VI,6,1,1,0.0
286,Resolución Individual Post,20.0,F,36,I,C,IC,7,1,0,0.0
286,Resolución Individual Post,20.0,F,36,I,I,II,8,1,0,0.0
286,Resolución Individual Pre,20.0,F,36,V,C,VC,1,0,0,-0.5
286,Resolución Individual Pre,20.0,F,36,V,I,VI,2,1,1,-0.5
286,Resolución Individual Pre,20.0,F,36,I,C,IC,3,0,1,-0.5
286,Resolución Individual Pre,20.0,F,36,I,I,II,4,1,0,-0.5
286,Resolución Individual Pre,20.0,F,36,V,C,VC,5,1,1,-0.5
286,Resolución Individual Pre,20.0,F,36,V,I,VI,6,1,1,-0.5
286,Resolución Individual Pre,20.0,F,36,I,C,IC,7,0,1,-0.5
286,Resolución Individual Pre,20.0,F,36,I,I,II,8,0,1,-0.5
287,Grupal entre sujetos,21.0,F,36,V,C,VC,1,1,1,0.0
287,Grupal entre sujetos,21.0,F,36,V,I,VI,2,1,1,0.0
287,Grupal entre sujetos,21.0,F,36,I,C,IC,3,0,1,0.0
287,Grupal entre sujetos,21.0,F,36,I,I,II,4,0,1,0.0
287,Grupal entre sujetos,21.0,F,36,V,C,VC,5,1,1,0.0
287,Grupal entre sujetos,21.0,F,36,V,I,VI,6,1,1,0.0
287,Grupal entre sujetos,21.0,F,36,I,C,IC,7,1,0,0.0
287,Grupal entre sujetos,21.0,F,36,I,I,II,8,1,0,0.0
287,Resolución Individual Post,21.0,F,36,V,C,VC,1,1,1,0.0
287,Resolución Individual Post,21.0,F,36,V,I,VI,2,1,1,0.0
287,Resolución Individual Post,21.0,F,36,I,C,IC,3,0,1,0.0
287,Resolución Individual Post,21.0,F,36,I,I,II,4,0,1,0.0
287,Resolución Individual Post,21.0,F,36,V,C,VC,5,1,1,0.0
287,Resolución Individual Post,21.0,F,36,V,I,VI,6,1,1,0.0
287,Resolución Individual Post,21.0,F,36,I,C,IC,7,1,0,0.0
287,Resolución Individual Post,21.0,F,36,I,I,II,8,1,0,0.0
287,Resolución Individual Pre,21.0,F,36,V,C,VC,1,1,1,0.0
287,Resolución Individual Pre,21.0,F,36,V,I,VI,2,1,1,0.0
287,Resolución Individual Pre,21.0,F,36,I,C,IC,3,0,1,0.0
287,Resolución Individual Pre,21.0,F,36,I,I,II,4,0,1,0.0
287,Resolución Individual Pre,21.0,F,36,V,C,VC,5,1,1,0.0
287,Resolución Individual Pre,21.0,F,36,V,I,VI,6,1,1,0.0
287,Resolución Individual Pre,21.0,F,36,I,C,IC,7,0,1,0.0
287,Resolución Individual Pre,21.0,F,36,I,I,II,8,0,1,0.0
288,Grupal entre sujetos,19.0,F,36,V,C,VC,1,1,1,0.0
288,Grupal entre sujetos,19.0,F,36,V,I,VI,2,1,1,0.0
288,Grupal entre sujetos,19.0,F,36,I,C,IC,3,0,1,0.0
288,Grupal entre sujetos,19.0,F,36,I,I,II,4,0,1,0.0
288,Grupal entre sujetos,19.0,F,36,V,C,VC,5,1,1,0.0
288,Grupal entre sujetos,19.0,F,36,V,I,VI,6,1,1,0.0
288,Grupal entre sujetos,19.0,F,36,I,C,IC,7,1,0,0.0
288,Grupal entre sujetos,19.0,F,36,I,I,II,8,1,0,0.0
288,Resolución Individual Post,19.0,F,36,V,C,VC,1,1,1,0.0
288,Resolución Individual Post,19.0,F,36,V,I,VI,2,1,1,0.0
288,Resolución Individual Post,19.0,F,36,I,C,IC,3,0,1,0.0
288,Resolución Individual Post,19.0,F,36,I,I,II,4,0,1,0.0
288,Resolución Individual Post,19.0,F,36,V,C,VC,5,1,1,0.0
288,Resolución Individual Post,19.0,F,36,V,I,VI,6,1,1,0.0
288,Resolución Individual Post,19.0,F,36,I,C,IC,7,1,0,0.0
288,Resolución Individual Post,19.0,F,36,I,I,II,8,1,0,0.0
288,Resolución Individual Pre,19.0,F,36,V,C,VC,1,1,1,0.0
288,Resolución Individual Pre,19.0,F,36,V,I,VI,2,1,1,0.0
288,Resolución Individual Pre,19.0,F,36,I,C,IC,3,0,1,0.0
288,Resolución Individual Pre,19.0,F,36,I,I,II,4,0,1,0.0
288,Resolución Individual Pre,19.0,F,36,V,C,VC,5,1,1,0.0
288,Resolución Individual Pre,19.0,F,36,V,I,VI,6,1,1,0.0
288,Resolución Individual Pre,19.0,F,36,I,C,IC,7,1,0,0.0
288,Resolución Individual Pre,19.0,F,36,I,I,II,8,1,0,0.0
289,Grupal entre sujetos,54.0,F,37,V,C,VC,1,1,1,0.0
289,Grupal entre sujetos,54.0,F,37,V,I,VI,2,1,1,0.0
289,Grupal entre sujetos,54.0,F,37,I,C,IC,3,1,0,0.0
289,Grupal entre sujetos,54.0,F,37,I,I,II,4,1,0,0.0
289,Grupal entre sujetos,54.0,F,37,V,C,VC,5,1,1,0.0
289,Grupal entre sujetos,54.0,F,37,V,I,VI,6,1,1,0.0
289,Grupal entre sujetos,54.0,F,37,I,C,IC,7,1,0,0.0
289,Grupal entre sujetos,54.0,F,37,I,I,II,8,1,0,0.0
289,Resolución Individual Post,54.0,F,37,V,C,VC,1,1,1,0.0
289,Resolución Individual Post,54.0,F,37,V,I,VI,2,1,1,0.0
289,Resolución Individual Post,54.0,F,37,I,C,IC,3,1,0,0.0
289,Resolución Individual Post,54.0,F,37,I,I,II,4,1,0,0.0
289,Resolución Individual Post,54.0,F,37,V,C,VC,5,1,1,0.0
289,Resolución Individual Post,54.0,F,37,V,I,VI,6,1,1,0.0
289,Resolución Individual Post,54.0,F,37,I,C,IC,7,1,0,0.0
289,Resolución Individual Post,54.0,F,37,I,I,II,8,1,0,0.0
289,Resolución Individual Pre,54.0,F,37,V,C,VC,1,1,1,1.0
289,Resolución Individual Pre,54.0,F,37,V,I,VI,2,0,0,1.0
289,Resolución Individual Pre,54.0,F,37,I,C,IC,3,1,0,1.0
289,Resolución Individual Pre,54.0,F,37,I,I,II,4,0,1,1.0
289,Resolución Individual Pre,54.0,F,37,V,C,VC,5,1,1,1.0
289,Resolución Individual Pre,54.0,F,37,V,I,VI,6,0,0,1.0
289,Resolución Individual Pre,54.0,F,37,I,C,IC,7,1,0,1.0
289,Resolución Individual Pre,54.0,F,37,I,I,II,8,0,1,1.0
290,Grupal entre sujetos,20.0,F,37,V,C,VC,1,1,1,0.0
290,Grupal entre sujetos,20.0,F,37,V,I,VI,2,1,1,0.0
290,Grupal entre sujetos,20.0,F,37,I,C,IC,3,1,0,0.0
290,Grupal entre sujetos,20.0,F,37,I,I,II,4,1,0,0.0
290,Grupal entre sujetos,20.0,F,37,V,C,VC,5,1,1,0.0
290,Grupal entre sujetos,20.0,F,37,V,I,VI,6,1,1,0.0
290,Grupal entre sujetos,20.0,F,37,I,C,IC,7,1,0,0.0
290,Grupal entre sujetos,20.0,F,37,I,I,II,8,1,0,0.0
290,Resolución Individual Post,20.0,F,37,V,C,VC,1,1,1,0.0
290,Resolución Individual Post,20.0,F,37,V,I,VI,2,1,1,0.0
290,Resolución Individual Post,20.0,F,37,I,C,IC,3,1,0,0.0
290,Resolución Individual Post,20.0,F,37,I,I,II,4,1,0,0.0
290,Resolución Individual Post,20.0,F,37,V,C,VC,5,1,1,0.0
290,Resolución Individual Post,20.0,F,37,V,I,VI,6,1,1,0.0
290,Resolución Individual Post,20.0,F,37,I,C,IC,7,1,0,0.0
290,Resolución Individual Post,20.0,F,37,I,I,II,8,1,0,0.0
290,Resolución Individual Pre,20.0,F,37,V,C,VC,1,1,1,0.5
290,Resolución Individual Pre,20.0,F,37,V,I,VI,2,0,0,0.5
290,Resolución Individual Pre,20.0,F,37,I,C,IC,3,1,0,0.5
290,Resolución Individual Pre,20.0,F,37,I,I,II,4,0,1,0.5
290,Resolución Individual Pre,20.0,F,37,V,C,VC,5,1,1,0.5
290,Resolución Individual Pre,20.0,F,37,V,I,VI,6,1,1,0.5
290,Resolución Individual Pre,20.0,F,37,I,C,IC,7,0,1,0.5
290,Resolución Individual Pre,20.0,F,37,I,I,II,8,0,1,0.5
291,Grupal entre sujetos,19.0,F,37,V,C,VC,1,1,1,0.0
291,Grupal entre sujetos,19.0,F,37,V,I,VI,2,1,1,0.0
291,Grupal entre sujetos,19.0,F,37,I,C,IC,3,1,0,0.0
291,Grupal entre sujetos,19.0,F,37,I,I,II,4,1,0,0.0
291,Grupal entre sujetos,19.0,F,37,V,C,VC,5,1,1,0.0
291,Grupal entre sujetos,19.0,F,37,V,I,VI,6,1,1,0.0
291,Grupal entre sujetos,19.0,F,37,I,C,IC,7,1,0,0.0
291,Grupal entre sujetos,19.0,F,37,I,I,II,8,1,0,0.0
291,Resolución Individual Post,19.0,F,37,V,C,VC,1,1,1,0.0
291,Resolución Individual Post,19.0,F,37,V,I,VI,2,1,1,0.0
291,Resolución Individual Post,19.0,F,37,I,C,IC,3,1,0,0.0
291,Resolución Individual Post,19.0,F,37,I,I,II,4,1,0,0.0
291,Resolución Individual Post,19.0,F,37,V,C,VC,5,1,1,0.0
291,Resolución Individual Post,19.0,F,37,V,I,VI,6,1,1,0.0
291,Resolución Individual Post,19.0,F,37,I,C,IC,7,1,0,0.0
291,Resolución Individual Post,19.0,F,37,I,I,II,8,1,0,0.0
291,Resolución Individual Pre,19.0,F,37,V,C,VC,1,1,1,0.5
291,Resolución Individual Pre,19.0,F,37,V,I,VI,2,0,0,0.5
291,Resolución Individual Pre,19.0,F,37,I,C,IC,3,1,0,0.5
291,Resolución Individual Pre,19.0,F,37,I,I,II,4,0,1,0.5
291,Resolución Individual Pre,19.0,F,37,V,C,VC,5,1,1,0.5
291,Resolución Individual Pre,19.0,F,37,V,I,VI,6,1,1,0.5
291,Resolución Individual Pre,19.0,F,37,I,C,IC,7,0,1,0.5
291,Resolución Individual Pre,19.0,F,37,I,I,II,8,0,1,0.5
292,Grupal entre sujetos,19.0,F,37,V,C,VC,1,1,1,0.0
292,Grupal entre sujetos,19.0,F,37,V,I,VI,2,1,1,0.0
292,Grupal entre sujetos,19.0,F,37,I,C,IC,3,1,0,0.0
292,Grupal entre sujetos,19.0,F,37,I,I,II,4,1,0,0.0
292,Grupal entre sujetos,19.0,F,37,V,C,VC,5,1,1,0.0
292,Grupal entre sujetos,19.0,F,37,V,I,VI,6,1,1,0.0
292,Grupal entre sujetos,19.0,F,37,I,C,IC,7,1,0,0.0
292,Grupal entre sujetos,19.0,F,37,I,I,II,8,1,0,0.0
292,Resolución Individual Post,19.0,F,37,V,C,VC,1,1,1,0.0
292,Resolución Individual Post,19.0,F,37,V,I,VI,2,1,1,0.0
292,Resolución Individual Post,19.0,F,37,I,C,IC,3,1,0,0.0
292,Resolución Individual Post,19.0,F,37,I,I,II,4,1,0,0.0
292,Resolución Individual Post,19.0,F,37,V,C,VC,5,1,1,0.0
292,Resolución Individual Post,19.0,F,37,V,I,VI,6,1,1,0.0
292,Resolución Individual Post,19.0,F,37,I,C,IC,7,1,0,0.0
292,Resolución Individual Post,19.0,F,37,I,I,II,8,1,0,0.0
292,Resolución Individual Pre,19.0,F,37,V,C,VC,1,0,0,0.25
292,Resolución Individual Pre,19.0,F,37,V,I,VI,2,0,0,0.25
292,Resolución Individual Pre,19.0,F,37,I,C,IC,3,0,1,0.25
292,Resolución Individual Pre,19.0,F,37,I,I,II,4,0,1,0.25
292,Resolución Individual Pre,19.0,F,37,V,C,VC,5,0,0,0.25
292,Resolución Individual Pre,19.0,F,37,V,I,VI,6,0,0,0.25
292,Resolución Individual Pre,19.0,F,37,I,C,IC,7,1,0,0.25
292,Resolución Individual Pre,19.0,F,37,I,I,II,8,0,1,0.25
293,Grupal entre sujetos,20.0,F,37,V,C,VC,1,1,1,0.0
293,Grupal entre sujetos,20.0,F,37,V,I,VI,2,1,1,0.0
293,Grupal entre sujetos,20.0,F,37,I,C,IC,3,1,0,0.0
293,Grupal entre sujetos,20.0,F,37,I,I,II,4,1,0,0.0
293,Grupal entre sujetos,20.0,F,37,V,C,VC,5,1,1,0.0
293,Grupal entre sujetos,20.0,F,37,V,I,VI,6,1,1,0.0
293,Grupal entre sujetos,20.0,F,37,I,C,IC,7,1,0,0.0
293,Grupal entre sujetos,20.0,F,37,I,I,II,8,1,0,0.0
293,Resolución Individual Post,20.0,F,37,V,C,VC,1,1,1,0.0
293,Resolución Individual Post,20.0,F,37,V,I,VI,2,1,1,0.0
293,Resolución Individual Post,20.0,F,37,I,C,IC,3,1,0,0.0
293,Resolución Individual Post,20.0,F,37,I,I,II,4,1,0,0.0
293,Resolución Individual Post,20.0,F,37,V,C,VC,5,1,1,0.0
293,Resolución Individual Post,20.0,F,37,V,I,VI,6,1,1,0.0
293,Resolución Individual Post,20.0,F,37,I,C,IC,7,1,0,0.0
293,Resolución Individual Post,20.0,F,37,I,I,II,8,1,0,0.0
293,Resolución Individual Pre,20.0,F,37,V,C,VC,1,1,1,0.0
293,Resolución Individual Pre,20.0,F,37,V,I,VI,2,1,1,0.0
293,Resolución Individual Pre,20.0,F,37,I,C,IC,3,0,1,0.0
293,Resolución Individual Pre,20.0,F,37,I,I,II,4,0,1,0.0
293,Resolución Individual Pre,20.0,F,37,V,C,VC,5,1,1,0.0
293,Resolución Individual Pre,20.0,F,37,V,I,VI,6,1,1,0.0
293,Resolución Individual Pre,20.0,F,37,I,C,IC,7,0,1,0.0
293,Resolución Individual Pre,20.0,F,37,I,I,II,8,0,1,0.0
294,Grupal entre sujetos,19.0,F,38,V,C,VC,1,1,1,0.25
294,Grupal entre sujetos,19.0,F,38,V,I,VI,2,1,1,0.25
294,Grupal entre sujetos,19.0,F,38,I,C,IC,3,1,0,0.25
294,Grupal entre sujetos,19.0,F,38,I,I,II,4,0,1,0.25
294,Grupal entre sujetos,19.0,F,38,V,C,VC,5,1,1,0.25
294,Grupal entre sujetos,19.0,F,38,V,I,VI,6,1,1,0.25
294,Grupal entre sujetos,19.0,F,38,I,C,IC,7,1,0,0.25
294,Grupal entre sujetos,19.0,F,38,I,I,II,8,1,0,0.25
294,Resolución Individual Post,19.0,F,38,V,C,VC,1,0,0,-0.5
294,Resolución Individual Post,19.0,F,38,V,I,VI,2,1,1,-0.5
294,Resolución Individual Post,19.0,F,38,I,C,IC,3,0,1,-0.5
294,Resolución Individual Post,19.0,F,38,I,I,II,4,0,1,-0.5
294,Resolución Individual Post,19.0,F,38,V,C,VC,5,1,1,-0.5
294,Resolución Individual Post,19.0,F,38,V,I,VI,6,1,1,-0.5
294,Resolución Individual Post,19.0,F,38,I,C,IC,7,0,1,-0.5
294,Resolución Individual Post,19.0,F,38,I,I,II,8,1,0,-0.5
294,Resolución Individual Pre,19.0,F,38,V,C,VC,1,1,1,0.5
294,Resolución Individual Pre,19.0,F,38,V,I,VI,2,0,0,0.5
294,Resolución Individual Pre,19.0,F,38,I,C,IC,3,0,1,0.5
294,Resolución Individual Pre,19.0,F,38,I,I,II,4,0,1,0.5
294,Resolución Individual Pre,19.0,F,38,V,C,VC,5,1,1,0.5
294,Resolución Individual Pre,19.0,F,38,V,I,VI,6,1,1,0.5
294,Resolución Individual Pre,19.0,F,38,I,C,IC,7,1,0,0.5
294,Resolución Individual Pre,19.0,F,38,I,I,II,8,0,1,0.5
295,Grupal entre sujetos,18.0,F,38,V,C,VC,1,1,1,0.25
295,Grupal entre sujetos,18.0,F,38,V,I,VI,2,1,1,0.25
295,Grupal entre sujetos,18.0,F,38,I,C,IC,3,1,0,0.25
295,Grupal entre sujetos,18.0,F,38,I,I,II,4,0,1,0.25
295,Grupal entre sujetos,18.0,F,38,V,C,VC,5,1,1,0.25
295,Grupal entre sujetos,18.0,F,38,V,I,VI,6,1,1,0.25
295,Grupal entre sujetos,18.0,F,38,I,C,IC,7,1,0,0.25
295,Grupal entre sujetos,18.0,F,38,I,I,II,8,1,0,0.25
295,Resolución Individual Post,18.0,F,38,V,C,VC,1,1,1,0.25
295,Resolución Individual Post,18.0,F,38,V,I,VI,2,1,1,0.25
295,Resolución Individual Post,18.0,F,38,I,C,IC,3,1,0,0.25
295,Resolución Individual Post,18.0,F,38,I,I,II,4,0,1,0.25
295,Resolución Individual Post,18.0,F,38,V,C,VC,5,1,1,0.25
295,Resolución Individual Post,18.0,F,38,V,I,VI,6,1,1,0.25
295,Resolución Individual Post,18.0,F,38,I,C,IC,7,1,0,0.25
295,Resolución Individual Post,18.0,F,38,I,I,II,8,1,0,0.25
295,Resolución Individual Pre,18.0,F,38,V,C,VC,1,1,1,0.25
295,Resolución Individual Pre,18.0,F,38,V,I,VI,2,1,1,0.25
295,Resolución Individual Pre,18.0,F,38,I,C,IC,3,0,1,0.25
295,Resolución Individual Pre,18.0,F,38,I,I,II,4,0,1,0.25
295,Resolución Individual Pre,18.0,F,38,V,C,VC,5,1,1,0.25
295,Resolución Individual Pre,18.0,F,38,V,I,VI,6,1,1,0.25
295,Resolución Individual Pre,18.0,F,38,I,C,IC,7,1,0,0.25
295,Resolución Individual Pre,18.0,F,38,I,I,II,8,0,1,0.25
296,Grupal entre sujetos,23.0,F,38,V,C,VC,1,1,1,0.25
296,Grupal entre sujetos,23.0,F,38,V,I,VI,2,1,1,0.25
296,Grupal entre sujetos,23.0,F,38,I,C,IC,3,1,0,0.25
296,Grupal entre sujetos,23.0,F,38,I,I,II,4,0,1,0.25
296,Grupal entre sujetos,23.0,F,38,V,C,VC,5,1,1,0.25
296,Grupal entre sujetos,23.0,F,38,V,I,VI,6,1,1,0.25
296,Grupal entre sujetos,23.0,F,38,I,C,IC,7,1,0,0.25
296,Grupal entre sujetos,23.0,F,38,I,I,II,8,1,0,0.25
296,Resolución Individual Post,23.0,F,38,V,C,VC,1,1,1,0.0
296,Resolución Individual Post,23.0,F,38,V,I,VI,2,1,1,0.0
296,Resolución Individual Post,23.0,F,38,I,C,IC,3,0,1,0.0
296,Resolución Individual Post,23.0,F,38,I,I,II,4,0,1,0.0
296,Resolución Individual Post,23.0,F,38,V,C,VC,5,1,1,0.0
296,Resolución Individual Post,23.0,F,38,V,I,VI,6,1,1,0.0
296,Resolución Individual Post,23.0,F,38,I,C,IC,7,1,0,0.0
296,Resolución Individual Post,23.0,F,38,I,I,II,8,1,0,0.0
296,Resolución Individual Pre,23.0,F,38,V,C,VC,1,1,1,0.0
296,Resolución Individual Pre,23.0,F,38,V,I,VI,2,1,1,0.0
296,Resolución Individual Pre,23.0,F,38,I,C,IC,3,0,1,0.0
296,Resolución Individual Pre,23.0,F,38,I,I,II,4,0,1,0.0
296,Resolución Individual Pre,23.0,F,38,V,C,VC,5,1,1,0.0
296,Resolución Individual Pre,23.0,F,38,V,I,VI,6,1,1,0.0
296,Resolución Individual Pre,23.0,F,38,I,C,IC,7,0,1,0.0
296,Resolución Individual Pre,23.0,F,38,I,I,II,8,0,1,0.0
297,Grupal entre sujetos,19.0,F,38,V,C,VC,1,1,1,0.25
297,Grupal entre sujetos,19.0,F,38,V,I,VI,2,1,1,0.25
297,Grupal entre sujetos,19.0,F,38,I,C,IC,3,1,0,0.25
297,Grupal entre sujetos,19.0,F,38,I,I,II,4,0,1,0.25
297,Grupal entre sujetos,19.0,F,38,V,C,VC,5,1,1,0.25
297,Grupal entre sujetos,19.0,F,38,V,I,VI,6,1,1,0.25
297,Grupal entre sujetos,19.0,F,38,I,C,IC,7,1,0,0.25
297,Grupal entre sujetos,19.0,F,38,I,I,II,8,1,0,0.25
297,Resolución Individual Post,19.0,F,38,V,C,VC,1,0,0,0.0
297,Resolución Individual Post,19.0,F,38,V,I,VI,2,1,1,0.0
297,Resolución Individual Post,19.0,F,38,I,C,IC,3,1,0,0.0
297,Resolución Individual Post,19.0,F,38,I,I,II,4,0,1,0.0
297,Resolución Individual Post,19.0,F,38,V,C,VC,5,1,1,0.0
297,Resolución Individual Post,19.0,F,38,V,I,VI,6,1,1,0.0
297,Resolución Individual Post,19.0,F,38,I,C,IC,7,1,0,0.0
297,Resolución Individual Post,19.0,F,38,I,I,II,8,1,0,0.0
297,Resolución Individual Pre,19.0,F,38,V,C,VC,1,1,1,0.75
297,Resolución Individual Pre,19.0,F,38,V,I,VI,2,0,0,0.75
297,Resolución Individual Pre,19.0,F,38,I,C,IC,3,1,0,0.75
297,Resolución Individual Pre,19.0,F,38,I,I,II,4,0,1,0.75
